"Year","Clave","CVE_ENT","Entidad","CVE_MUN","Municipio","CODGEO","Indicador","Ponderador","Valor"
2010,"019","20","Oaxaca","021","Cosolapa","20021","Porcentaje de población en pobreza extrema","12,450","21.86"
2015,"019","20","Oaxaca","021","Cosolapa","20021","Porcentaje de población en pobreza extrema","15,157","14.02"
2010,"019","20","Oaxaca","022","Cosoltepec","20022","Porcentaje de población en pobreza extrema","856","12.17"
2015,"019","20","Oaxaca","022","Cosoltepec","20022","Porcentaje de población en pobreza extrema","737","31.41"
2010,"019","20","Oaxaca","023","Cuilápam de Guerrero","20023","Porcentaje de población en pobreza extrema","15,702","24.67"
2015,"019","20","Oaxaca","023","Cuilápam de Guerrero","20023","Porcentaje de población en pobreza extrema","25,999","10.59"
2010,"019","20","Oaxaca","024","Cuyamecalco Villa de Zaragoza","20024","Porcentaje de población en pobreza extrema","3,801","57.58"
2015,"019","20","Oaxaca","024","Cuyamecalco Villa de Zaragoza","20024","Porcentaje de población en pobreza extrema","3,757","58.17"
2010,"019","20","Oaxaca","010","El Barrio de la Soledad","20010","Porcentaje de población en pobreza extrema","14,332","5.43"
2015,"019","20","Oaxaca","010","El Barrio de la Soledad","20010","Porcentaje de población en pobreza extrema","11,332","7.15"
2010,"019","20","Oaxaca","030","El Espinal","20030","Porcentaje de población en pobreza extrema","8,655","6.40"
2015,"019","20","Oaxaca","030","El Espinal","20030","Porcentaje de población en pobreza extrema","8,824","3.86"
2010,"019","20","Oaxaca","029","Eloxochitlán de Flores Magón","20029","Porcentaje de población en pobreza extrema","4,258","69.20"
2015,"019","20","Oaxaca","029","Eloxochitlán de Flores Magón","20029","Porcentaje de población en pobreza extrema","4,263","61.69"
2010,"019","20","Oaxaca","032","Fresnillo de Trujano","20032","Porcentaje de población en pobreza extrema","1,033","36.05"
2015,"019","20","Oaxaca","032","Fresnillo de Trujano","20032","Porcentaje de población en pobreza extrema","1,027","38.83"
2010,"019","20","Oaxaca","033","Guadalupe Etla","20033","Porcentaje de población en pobreza extrema","2,402","7.56"
2015,"019","20","Oaxaca","033","Guadalupe Etla","20033","Porcentaje de población en pobreza extrema","2,719","4.82"
2010,"019","20","Oaxaca","034","Guadalupe de Ramírez","20034","Porcentaje de población en pobreza extrema","1,417","25.23"
2015,"019","20","Oaxaca","034","Guadalupe de Ramírez","20034","Porcentaje de población en pobreza extrema","1,208","24.63"
2010,"019","20","Oaxaca","035","Guelatao de Juárez","20035","Porcentaje de población en pobreza extrema","522","2.54"
2015,"019","20","Oaxaca","035","Guelatao de Juárez","20035","Porcentaje de población en pobreza extrema","547","8.43"
2010,"019","20","Oaxaca","036","Guevea de Humboldt","20036","Porcentaje de población en pobreza extrema","5,256","47.62"
2015,"019","20","Oaxaca","036","Guevea de Humboldt","20036","Porcentaje de población en pobreza extrema","5,576","56.45"
2010,"019","20","Oaxaca","028","Heroica Ciudad de Ejutla de Crespo","20028","Porcentaje de población en pobreza extrema","19,277","30.42"
2015,"019","20","Oaxaca","028","Heroica Ciudad de Ejutla de Crespo","20028","Porcentaje de población en pobreza extrema","16,240","16.25"
2010,"019","20","Oaxaca","039","Heroica Ciudad de Huajuapan de León","20039","Porcentaje de población en pobreza extrema","82,401","4.53"
2015,"019","20","Oaxaca","039","Heroica Ciudad de Huajuapan de León","20039","Porcentaje de población en pobreza extrema","85,182","8.92"
2010,"019","20","Oaxaca","043","Heroica Ciudad de Juchitán de Zaragoza","20043","Porcentaje de población en pobreza extrema","73,159","11.10"
2015,"019","20","Oaxaca","043","Heroica Ciudad de Juchitán de Zaragoza","20043","Porcentaje de población en pobreza extrema","98,015","9.26"
2010,"019","20","Oaxaca","397","Heroica Ciudad de Tlaxiaco","20397","Porcentaje de población en pobreza extrema","33,607","16.13"
2015,"019","20","Oaxaca","397","Heroica Ciudad de Tlaxiaco","20397","Porcentaje de población en pobreza extrema","39,723","11.38"
2010,"019","20","Oaxaca","040","Huautepec","20040","Porcentaje de población en pobreza extrema","5,974","79.82"
2015,"019","20","Oaxaca","040","Huautepec","20040","Porcentaje de población en pobreza extrema","6,495","77.02"
2010,"019","20","Oaxaca","041","Huautla de Jiménez","20041","Porcentaje de población en pobreza extrema","15,171","41.03"
2015,"019","20","Oaxaca","041","Huautla de Jiménez","20041","Porcentaje de población en pobreza extrema","14,551","37.05"
2010,"019","20","Oaxaca","065","Ixpantepec Nieves","20065","Porcentaje de población en pobreza extrema","1,171","41.21"
2015,"019","20","Oaxaca","065","Ixpantepec Nieves","20065","Porcentaje de población en pobreza extrema","1,247","50.49"
2010,"019","20","Oaxaca","042","Ixtlán de Juárez","20042","Porcentaje de población en pobreza extrema","7,566","46.69"
2015,"019","20","Oaxaca","042","Ixtlán de Juárez","20042","Porcentaje de población en pobreza extrema","8,523","36.68"
2010,"019","20","Oaxaca","017","La Compañía","20017","Porcentaje de población en pobreza extrema","3,301","54.85"
2015,"019","20","Oaxaca","017","La Compañía","20017","Porcentaje de población en pobreza extrema","3,470","46.20"
2010,"019","20","Oaxaca","069","La Pe","20069","Porcentaje de población en pobreza extrema","2,444","62.19"
2015,"019","20","Oaxaca","069","La Pe","20069","Porcentaje de población en pobreza extrema","2,714","48.08"
2010,"019","20","Oaxaca","076","La Reforma","20076","Porcentaje de población en pobreza extrema","3,327","44.82"
2015,"019","20","Oaxaca","076","La Reforma","20076","Porcentaje de población en pobreza extrema","3,357","26.96"
2010,"019","20","Oaxaca","556","La Trinidad Vista Hermosa","20556","Porcentaje de población en pobreza extrema","249","27.00"
2015,"019","20","Oaxaca","556","La Trinidad Vista Hermosa","20556","Porcentaje de población en pobreza extrema","268","21.63"
2010,"019","20","Oaxaca","044","Loma Bonita","20044","Porcentaje de población en pobreza extrema","43,435","10.69"
2015,"019","20","Oaxaca","044","Loma Bonita","20044","Porcentaje de población en pobreza extrema","48,215","11.45"
2010,"019","20","Oaxaca","045","Magdalena Apasco","20045","Porcentaje de población en pobreza extrema","6,864","7.08"
2015,"019","20","Oaxaca","045","Magdalena Apasco","20045","Porcentaje de población en pobreza extrema","8,557","5.44"
2010,"019","20","Oaxaca","046","Magdalena Jaltepec","20046","Porcentaje de población en pobreza extrema","3,304","52.93"
2015,"019","20","Oaxaca","046","Magdalena Jaltepec","20046","Porcentaje de población en pobreza extrema","3,245","30.58"
2010,"019","20","Oaxaca","048","Magdalena Mixtepec","20048","Porcentaje de población en pobreza extrema","1,304","78.95"
2015,"019","20","Oaxaca","048","Magdalena Mixtepec","20048","Porcentaje de población en pobreza extrema","1,418","63.02"
2010,"019","20","Oaxaca","049","Magdalena Ocotlán","20049","Porcentaje de población en pobreza extrema","1,135","31.06"
2015,"019","20","Oaxaca","049","Magdalena Ocotlán","20049","Porcentaje de población en pobreza extrema","1,182","23.68"
2010,"019","20","Oaxaca","050","Magdalena Peñasco","20050","Porcentaje de población en pobreza extrema","3,772","79.38"
2015,"019","20","Oaxaca","050","Magdalena Peñasco","20050","Porcentaje de población en pobreza extrema","3,486","52.68"
2010,"019","20","Oaxaca","051","Magdalena Teitipac","20051","Porcentaje de población en pobreza extrema","4,341","56.50"
2015,"019","20","Oaxaca","051","Magdalena Teitipac","20051","Porcentaje de población en pobreza extrema","4,704","65.83"
2010,"019","20","Oaxaca","052","Magdalena Tequisistlán","20052","Porcentaje de población en pobreza extrema","6,716","14.95"
2015,"019","20","Oaxaca","052","Magdalena Tequisistlán","20052","Porcentaje de población en pobreza extrema","6,226","21.53"
2010,"019","20","Oaxaca","053","Magdalena Tlacotepec","20053","Porcentaje de población en pobreza extrema","1,221","8.03"
2015,"019","20","Oaxaca","053","Magdalena Tlacotepec","20053","Porcentaje de población en pobreza extrema","1,257","10.10"
2010,"019","20","Oaxaca","562","Magdalena Yodocono de Porfirio Díaz","20562","Porcentaje de población en pobreza extrema","1,455","27.71"
2015,"019","20","Oaxaca","562","Magdalena Yodocono de Porfirio Díaz","20562","Porcentaje de población en pobreza extrema","1,602","15.89"
2010,"019","20","Oaxaca","054","Magdalena Zahuatlán","20054","Porcentaje de población en pobreza extrema","405","28.90"
2015,"019","20","Oaxaca","054","Magdalena Zahuatlán","20054","Porcentaje de población en pobreza extrema","428","28.48"
2010,"019","20","Oaxaca","055","Mariscala de Juárez","20055","Porcentaje de población en pobreza extrema","3,491","31.76"
2015,"019","20","Oaxaca","055","Mariscala de Juárez","20055","Porcentaje de población en pobreza extrema","3,594","17.80"
2010,"019","20","Oaxaca","057","Matías Romero Avendaño","20057","Porcentaje de población en pobreza extrema","34,652","15.85"
2015,"019","20","Oaxaca","057","Matías Romero Avendaño","20057","Porcentaje de población en pobreza extrema","n.d","n.d"
2010,"019","20","Oaxaca","058","Mazatlán Villa de Flores","20058","Porcentaje de población en pobreza extrema","13,426","62.34"
2015,"019","20","Oaxaca","058","Mazatlán Villa de Flores","20058","Porcentaje de población en pobreza extrema","13,505","59.83"
2010,"019","20","Oaxaca","037","Mesones Hidalgo","20037","Porcentaje de población en pobreza extrema","4,329","57.37"
2015,"019","20","Oaxaca","037","Mesones Hidalgo","20037","Porcentaje de población en pobreza extrema","4,515","54.51"
2010,"019","20","Oaxaca","059","Miahuatlán de Porfirio Díaz","20059","Porcentaje de población en pobreza extrema","34,203","26.50"
2015,"019","20","Oaxaca","059","Miahuatlán de Porfirio Díaz","20059","Porcentaje de población en pobreza extrema","40,456","14.45"
2010,"019","20","Oaxaca","060","Mixistlán de la Reforma","20060","Porcentaje de población en pobreza extrema","2,770","68.29"
2015,"019","20","Oaxaca","060","Mixistlán de la Reforma","20060","Porcentaje de población en pobreza extrema","2,666","45.27"
2010,"019","20","Oaxaca","061","Monjas","20061","Porcentaje de población en pobreza extrema","2,552","45.77"
2015,"019","20","Oaxaca","061","Monjas","20061","Porcentaje de población en pobreza extrema","2,807","29.87"
2010,"019","20","Oaxaca","056","Mártires de Tacubaya","20056","Porcentaje de población en pobreza extrema","1,444","40.93"
2015,"019","20","Oaxaca","056","Mártires de Tacubaya","20056","Porcentaje de población en pobreza extrema","1,468","16.96"
2010,"019","20","Oaxaca","062","Natividad","20062","Porcentaje de población en pobreza extrema","586","10.81"
2015,"019","20","Oaxaca","062","Natividad","20062","Porcentaje de población en pobreza extrema","490","6.31"
2010,"019","20","Oaxaca","063","Nazareno Etla","20063","Porcentaje de población en pobreza extrema","3,829","10.23"
2015,"019","20","Oaxaca","063","Nazareno Etla","20063","Porcentaje de población en pobreza extrema","4,031","6.20"
2010,"019","20","Oaxaca","064","Nejapa de Madero","20064","Porcentaje de población en pobreza extrema","7,137","39.05"
2015,"019","20","Oaxaca","064","Nejapa de Madero","20064","Porcentaje de población en pobreza extrema","7,614","25.36"
2010,"019","20","Oaxaca","504","Nuevo Zoquiápam","20504","Porcentaje de población en pobreza extrema","1,652","27.14"
2015,"019","20","Oaxaca","504","Nuevo Zoquiápam","20504","Porcentaje de población en pobreza extrema","1,706","30.10"
2010,"019","20","Oaxaca","067","Oaxaca de Juárez","20067","Porcentaje de población en pobreza extrema","351,563","4.63"
2015,"019","20","Oaxaca","067","Oaxaca de Juárez","20067","Porcentaje de población en pobreza extrema","272,921","3.53"
2010,"019","20","Oaxaca","068","Ocotlán de Morelos","20068","Porcentaje de población en pobreza extrema","28,967","20.23"
2015,"019","20","Oaxaca","068","Ocotlán de Morelos","20068","Porcentaje de población en pobreza extrema","20,898","13.00"
2010,"019","20","Oaxaca","070","Pinotepa de Don Luis","20070","Porcentaje de población en pobreza extrema","7,137","54.61"
2015,"019","20","Oaxaca","070","Pinotepa de Don Luis","20070","Porcentaje de población en pobreza extrema","7,106","49.99"
2010,"019","20","Oaxaca","071","Pluma Hidalgo","20071","Porcentaje de población en pobreza extrema","3,050","44.33"
2015,"019","20","Oaxaca","071","Pluma Hidalgo","20071","Porcentaje de población en pobreza extrema","2,958","30.50"
2010,"019","20","Oaxaca","073","Putla Villa de Guerrero","20073","Porcentaje de población en pobreza extrema","30,565","23.70"
2015,"019","20","Oaxaca","073","Putla Villa de Guerrero","20073","Porcentaje de población en pobreza extrema","38,813","19.03"
2010,"019","20","Oaxaca","075","Reforma de Pineda","20075","Porcentaje de población en pobreza extrema","2,646","23.91"
2015,"019","20","Oaxaca","075","Reforma de Pineda","20075","Porcentaje de población en pobreza extrema","2,806","17.15"
2010,"019","20","Oaxaca","077","Reyes Etla","20077","Porcentaje de población en pobreza extrema","3,560","15.99"
2015,"019","20","Oaxaca","077","Reyes Etla","20077","Porcentaje de población en pobreza extrema","3,871","9.24"
2010,"019","20","Oaxaca","078","Rojas de Cuauhtémoc","20078","Porcentaje de población en pobreza extrema","1,092","9.98"
2015,"019","20","Oaxaca","078","Rojas de Cuauhtémoc","20078","Porcentaje de población en pobreza extrema","1,127","3.67"
2010,"019","20","Oaxaca","079","Salina Cruz","20079","Porcentaje de población en pobreza extrema","78,092","5.39"
2015,"019","20","Oaxaca","079","Salina Cruz","20079","Porcentaje de población en pobreza extrema","100,159","4.53"
2010,"019","20","Oaxaca","080","San Agustín Amatengo","20080","Porcentaje de población en pobreza extrema","1,298","37.37"
2015,"019","20","Oaxaca","080","San Agustín Amatengo","20080","Porcentaje de población en pobreza extrema","1,505","35.49"
2010,"019","20","Oaxaca","081","San Agustín Atenango","20081","Porcentaje de población en pobreza extrema","1,873","37.30"
2015,"019","20","Oaxaca","081","San Agustín Atenango","20081","Porcentaje de población en pobreza extrema","1,815","34.78"
2010,"019","20","Oaxaca","082","San Agustín Chayuco","20082","Porcentaje de población en pobreza extrema","3,945","65.38"
2015,"019","20","Oaxaca","082","San Agustín Chayuco","20082","Porcentaje de población en pobreza extrema","4,227","46.27"
2010,"019","20","Oaxaca","084","San Agustín Etla","20084","Porcentaje de población en pobreza extrema","3,859","6.36"
2015,"019","20","Oaxaca","084","San Agustín Etla","20084","Porcentaje de población en pobreza extrema","4,102","5.41"
2010,"019","20","Oaxaca","085","San Agustín Loxicha","20085","Porcentaje de población en pobreza extrema","22,459","67.58"
2015,"019","20","Oaxaca","085","San Agustín Loxicha","20085","Porcentaje de población en pobreza extrema","25,221","69.70"
2010,"019","20","Oaxaca","086","San Agustín Tlacotepec","20086","Porcentaje de población en pobreza extrema","871","60.94"
2015,"019","20","Oaxaca","086","San Agustín Tlacotepec","20086","Porcentaje de población en pobreza extrema","958","47.24"
2010,"019","20","Oaxaca","087","San Agustín Yatareni","20087","Porcentaje de población en pobreza extrema","4,041","24.88"
2015,"019","20","Oaxaca","087","San Agustín Yatareni","20087","Porcentaje de población en pobreza extrema","4,460","29.50"
2010,"019","20","Oaxaca","083","San Agustín de las Juntas","20083","Porcentaje de población en pobreza extrema","8,598","16.51"
2015,"019","20","Oaxaca","083","San Agustín de las Juntas","20083","Porcentaje de población en pobreza extrema","9,632","11.45"
2010,"019","20","Oaxaca","088","San Andrés Cabecera Nueva","20088","Porcentaje de población en pobreza extrema","2,787","57.33"
2015,"019","20","Oaxaca","088","San Andrés Cabecera Nueva","20088","Porcentaje de población en pobreza extrema","2,906","56.09"
2010,"019","20","Oaxaca","089","San Andrés Dinicuiti","20089","Porcentaje de población en pobreza extrema","2,148","25.74"
2015,"019","20","Oaxaca","089","San Andrés Dinicuiti","20089","Porcentaje de población en pobreza extrema","2,178","27.45"
2010,"019","20","Oaxaca","090","San Andrés Huaxpaltepec","20090","Porcentaje de población en pobreza extrema","6,926","35.51"
2015,"019","20","Oaxaca","090","San Andrés Huaxpaltepec","20090","Porcentaje de población en pobreza extrema","6,358","30.78"
2010,"019","20","Oaxaca","091","San Andrés Huayápam","20091","Porcentaje de población en pobreza extrema","5,919","7.04"
2015,"019","20","Oaxaca","091","San Andrés Huayápam","20091","Porcentaje de población en pobreza extrema","5,485","7.23"
2010,"019","20","Oaxaca","092","San Andrés Ixtlahuaca","20092","Porcentaje de población en pobreza extrema","1,435","20.86"
2015,"019","20","Oaxaca","092","San Andrés Ixtlahuaca","20092","Porcentaje de población en pobreza extrema","1,651","20.11"
2010,"019","20","Oaxaca","093","San Andrés Lagunas","20093","Porcentaje de población en pobreza extrema","478","53.36"
2015,"019","20","Oaxaca","093","San Andrés Lagunas","20093","Porcentaje de población en pobreza extrema","498","32.23"
2010,"019","20","Oaxaca","094","San Andrés Nuxiño","20094","Porcentaje de población en pobreza extrema","1,897","62.63"
2015,"019","20","Oaxaca","094","San Andrés Nuxiño","20094","Porcentaje de población en pobreza extrema","1,811","23.41"
2010,"019","20","Oaxaca","095","San Andrés Paxtlán","20095","Porcentaje de población en pobreza extrema","3,980","79.24"
2015,"019","20","Oaxaca","095","San Andrés Paxtlán","20095","Porcentaje de población en pobreza extrema","4,429","65.11"
2010,"019","20","Oaxaca","096","San Andrés Sinaxtla","20096","Porcentaje de población en pobreza extrema","772","12.55"
2015,"019","20","Oaxaca","096","San Andrés Sinaxtla","20096","Porcentaje de población en pobreza extrema","738","7.34"
2010,"019","20","Oaxaca","097","San Andrés Solaga","20097","Porcentaje de población en pobreza extrema","1,713","33.57"
2015,"019","20","Oaxaca","097","San Andrés Solaga","20097","Porcentaje de población en pobreza extrema","1,722","25.60"
2010,"019","20","Oaxaca","098","San Andrés Teotilálpam","20098","Porcentaje de población en pobreza extrema","4,374","69.66"
2015,"019","20","Oaxaca","098","San Andrés Teotilálpam","20098","Porcentaje de población en pobreza extrema","4,563","63.13"
2010,"019","20","Oaxaca","099","San Andrés Tepetlapa","20099","Porcentaje de población en pobreza extrema","474","78.12"
2015,"019","20","Oaxaca","099","San Andrés Tepetlapa","20099","Porcentaje de población en pobreza extrema","487","53.25"
2010,"019","20","Oaxaca","100","San Andrés Yaá","20100","Porcentaje de población en pobreza extrema","497","52.64"
2015,"019","20","Oaxaca","100","San Andrés Yaá","20100","Porcentaje de población en pobreza extrema","435","23.35"
2010,"019","20","Oaxaca","101","San Andrés Zabache","20101","Porcentaje de población en pobreza extrema","726","49.71"
2015,"019","20","Oaxaca","101","San Andrés Zabache","20101","Porcentaje de población en pobreza extrema","762","42.96"
2010,"019","20","Oaxaca","102","San Andrés Zautla","20102","Porcentaje de población en pobreza extrema","4,399","14.42"
2015,"019","20","Oaxaca","102","San Andrés Zautla","20102","Porcentaje de población en pobreza extrema","4,545","8.80"
2010,"019","20","Oaxaca","103","San Antonino Castillo Velasco","20103","Porcentaje de población en pobreza extrema","5,549","30.96"
2015,"019","20","Oaxaca","103","San Antonino Castillo Velasco","20103","Porcentaje de población en pobreza extrema","6,191","53.83"
2010,"019","20","Oaxaca","105","San Antonino Monte Verde","20105","Porcentaje de población en pobreza extrema","8,121","39.72"
2015,"019","20","Oaxaca","105","San Antonino Monte Verde","20105","Porcentaje de población en pobreza extrema","7,533","45.62"
2010,"019","20","Oaxaca","104","San Antonino el Alto","20104","Porcentaje de población en pobreza extrema","2,508","69.02"
2015,"019","20","Oaxaca","104","San Antonino el Alto","20104","Porcentaje de población en pobreza extrema","2,687","34.72"
2010,"019","20","Oaxaca","106","San Antonio Acutla","20106","Porcentaje de población en pobreza extrema","288","36.94"
2015,"019","20","Oaxaca","106","San Antonio Acutla","20106","Porcentaje de población en pobreza extrema","257","10.70"
2010,"019","20","Oaxaca","108","San Antonio Huitepec","20108","Porcentaje de población en pobreza extrema","4,285","37.76"
2015,"019","20","Oaxaca","108","San Antonio Huitepec","20108","Porcentaje de población en pobreza extrema","4,559","54.45"
2010,"019","20","Oaxaca","109","San Antonio Nanahuatípam","20109","Porcentaje de población en pobreza extrema","1,231","9.60"
2015,"019","20","Oaxaca","109","San Antonio Nanahuatípam","20109","Porcentaje de población en pobreza extrema","1,265","15.83"
2010,"019","20","Oaxaca","110","San Antonio Sinicahua","20110","Porcentaje de población en pobreza extrema","1,603","80.58"
2015,"019","20","Oaxaca","110","San Antonio Sinicahua","20110","Porcentaje de población en pobreza extrema","1,530","47.49"
2010,"019","20","Oaxaca","111","San Antonio Tepetlapa","20111","Porcentaje de población en pobreza extrema","4,388","63.81"
2015,"019","20","Oaxaca","111","San Antonio Tepetlapa","20111","Porcentaje de población en pobreza extrema","4,377","47.42"
2010,"019","20","Oaxaca","107","San Antonio de la Cal","20107","Porcentaje de población en pobreza extrema","28,190","9.76"
2015,"019","20","Oaxaca","107","San Antonio de la Cal","20107","Porcentaje de población en pobreza extrema","23,895","6.52"
2010,"019","20","Oaxaca","112","San Baltazar Chichicápam","20112","Porcentaje de población en pobreza extrema","2,414","34.67"
2015,"019","20","Oaxaca","112","San Baltazar Chichicápam","20112","Porcentaje de población en pobreza extrema","2,571","33.38"
2010,"019","20","Oaxaca","113","San Baltazar Loxicha","20113","Porcentaje de población en pobreza extrema","2,829","30.31"
2015,"019","20","Oaxaca","113","San Baltazar Loxicha","20113","Porcentaje de población en pobreza extrema","3,089","33.65"
2010,"019","20","Oaxaca","114","San Baltazar Yatzachi el Bajo","20114","Porcentaje de población en pobreza extrema","677","45.17"
2015,"019","20","Oaxaca","114","San Baltazar Yatzachi el Bajo","20114","Porcentaje de población en pobreza extrema","659","38.70"
2010,"019","20","Oaxaca","115","San Bartolo Coyotepec","20115","Porcentaje de población en pobreza extrema","6,964","6.53"
2015,"019","20","Oaxaca","115","San Bartolo Coyotepec","20115","Porcentaje de población en pobreza extrema","9,384","4.97"
2010,"019","20","Oaxaca","121","San Bartolo Soyaltepec","20121","Porcentaje de población en pobreza extrema","655","26.86"
2015,"019","20","Oaxaca","121","San Bartolo Soyaltepec","20121","Porcentaje de población en pobreza extrema","674","31.37"
2010,"019","20","Oaxaca","122","San Bartolo Yautepec","20122","Porcentaje de población en pobreza extrema","672","20.90"
2015,"019","20","Oaxaca","122","San Bartolo Yautepec","20122","Porcentaje de población en pobreza extrema","656","22.17"
2010,"019","20","Oaxaca","116","San Bartolomé Ayautla","20116","Porcentaje de población en pobreza extrema","4,052","69.34"
2015,"019","20","Oaxaca","116","San Bartolomé Ayautla","20116","Porcentaje de población en pobreza extrema","4,553","77.08"
2010,"019","20","Oaxaca","117","San Bartolomé Loxicha","20117","Porcentaje de población en pobreza extrema","2,422","38.36"
2015,"019","20","Oaxaca","117","San Bartolomé Loxicha","20117","Porcentaje de población en pobreza extrema","2,410","39.87"
2010,"019","20","Oaxaca","118","San Bartolomé Quialana","20118","Porcentaje de población en pobreza extrema","2,464","54.53"
2015,"019","20","Oaxaca","118","San Bartolomé Quialana","20118","Porcentaje de población en pobreza extrema","2,553","28.83"
2010,"019","20","Oaxaca","119","San Bartolomé Yucuañe","20119","Porcentaje de población en pobreza extrema","398","75.84"
2015,"019","20","Oaxaca","119","San Bartolomé Yucuañe","20119","Porcentaje de población en pobreza extrema","398","58.93"
2010,"019","20","Oaxaca","120","San Bartolomé Zoogocho","20120","Porcentaje de población en pobreza extrema","365","36.35"
2015,"019","20","Oaxaca","120","San Bartolomé Zoogocho","20120","Porcentaje de población en pobreza extrema","344","22.08"
2010,"019","20","Oaxaca","123","San Bernardo Mixtepec","20123","Porcentaje de población en pobreza extrema","2,703","62.90"
2015,"019","20","Oaxaca","123","San Bernardo Mixtepec","20123","Porcentaje de población en pobreza extrema","2,826","37.17"
2010,"019","20","Oaxaca","124","San Blas Atempa","20124","Porcentaje de población en pobreza extrema","14,835","32.59"
2015,"019","20","Oaxaca","124","San Blas Atempa","20124","Porcentaje de población en pobreza extrema","13,023","25.20"
2010,"019","20","Oaxaca","125","San Carlos Yautepec","20125","Porcentaje de población en pobreza extrema","5,307","73.62"
2015,"019","20","Oaxaca","125","San Carlos Yautepec","20125","Porcentaje de población en pobreza extrema","4,019","40.98"
2010,"019","20","Oaxaca","126","San Cristóbal Amatlán","20126","Porcentaje de población en pobreza extrema","5,015","62.13"
2015,"019","20","Oaxaca","126","San Cristóbal Amatlán","20126","Porcentaje de población en pobreza extrema","5,309","60.57"
2010,"019","20","Oaxaca","127","San Cristóbal Amoltepec","20127","Porcentaje de población en pobreza extrema","1,270","80.37"
2015,"019","20","Oaxaca","127","San Cristóbal Amoltepec","20127","Porcentaje de población en pobreza extrema","1,035","27.91"
2010,"019","20","Oaxaca","128","San Cristóbal Lachirioag","20128","Porcentaje de población en pobreza extrema","1,229","54.14"
2015,"019","20","Oaxaca","128","San Cristóbal Lachirioag","20128","Porcentaje de población en pobreza extrema","1,244","18.32"
2010,"019","20","Oaxaca","129","San Cristóbal Suchixtlahuaca","20129","Porcentaje de población en pobreza extrema","334","9.35"
2015,"019","20","Oaxaca","129","San Cristóbal Suchixtlahuaca","20129","Porcentaje de población en pobreza extrema","371","7.59"
2010,"019","20","Oaxaca","131","San Dionisio Ocotepec","20131","Porcentaje de población en pobreza extrema","7,689","47.35"
2015,"019","20","Oaxaca","131","San Dionisio Ocotepec","20131","Porcentaje de población en pobreza extrema","6,035","23.58"
2010,"019","20","Oaxaca","132","San Dionisio Ocotlán","20132","Porcentaje de población en pobreza extrema","1,238","29.62"
2015,"019","20","Oaxaca","132","San Dionisio Ocotlán","20132","Porcentaje de población en pobreza extrema","1,111","16.57"
2010,"019","20","Oaxaca","130","San Dionisio del Mar","20130","Porcentaje de población en pobreza extrema","6,185","41.26"
2015,"019","20","Oaxaca","130","San Dionisio del Mar","20130","Porcentaje de población en pobreza extrema","5,287","39.49"
2010,"019","20","Oaxaca","133","San Esteban Atatlahuca","20133","Porcentaje de población en pobreza extrema","3,971","45.89"
2015,"019","20","Oaxaca","133","San Esteban Atatlahuca","20133","Porcentaje de población en pobreza extrema","3,707","56.07"
2010,"019","20","Oaxaca","134","San Felipe Jalapa de Díaz","20134","Porcentaje de población en pobreza extrema","12,516","61.65"
2015,"019","20","Oaxaca","134","San Felipe Jalapa de Díaz","20134","Porcentaje de población en pobreza extrema","28,844","70.25"
2010,"019","20","Oaxaca","135","San Felipe Tejalápam","20135","Porcentaje de población en pobreza extrema","6,786","41.37"
2015,"019","20","Oaxaca","135","San Felipe Tejalápam","20135","Porcentaje de población en pobreza extrema","8,104","18.73"
2010,"019","20","Oaxaca","136","San Felipe Usila","20136","Porcentaje de población en pobreza extrema","4,972","65.87"
2015,"019","20","Oaxaca","136","San Felipe Usila","20136","Porcentaje de población en pobreza extrema","11,961","54.07"
2010,"019","20","Oaxaca","137","San Francisco Cahuacuá","20137","Porcentaje de población en pobreza extrema","3,414","47.26"
2015,"019","20","Oaxaca","137","San Francisco Cahuacuá","20137","Porcentaje de población en pobreza extrema","3,484","51.67"
2010,"019","20","Oaxaca","138","San Francisco Cajonos","20138","Porcentaje de población en pobreza extrema","456","33.53"
2015,"019","20","Oaxaca","138","San Francisco Cajonos","20138","Porcentaje de población en pobreza extrema","454","17.03"
2010,"019","20","Oaxaca","139","San Francisco Chapulapa","20139","Porcentaje de población en pobreza extrema","2,136","65.63"
2015,"019","20","Oaxaca","139","San Francisco Chapulapa","20139","Porcentaje de población en pobreza extrema","2,109","61.60"
2010,"019","20","Oaxaca","140","San Francisco Chindúa","20140","Porcentaje de población en pobreza extrema","824","36.09"
2015,"019","20","Oaxaca","140","San Francisco Chindúa","20140","Porcentaje de población en pobreza extrema","n.d","n.d"
2010,"019","20","Oaxaca","142","San Francisco Huehuetlán","20142","Porcentaje de población en pobreza extrema","1,154","44.83"
2015,"019","20","Oaxaca","142","San Francisco Huehuetlán","20142","Porcentaje de población en pobreza extrema","1,022","57.70"
2010,"019","20","Oaxaca","143","San Francisco Ixhuatán","20143","Porcentaje de población en pobreza extrema","8,936","35.87"
2015,"019","20","Oaxaca","143","San Francisco Ixhuatán","20143","Porcentaje de población en pobreza extrema","9,258","28.01"
2010,"019","20","Oaxaca","144","San Francisco Jaltepetongo","20144","Porcentaje de población en pobreza extrema","1,110","52.47"
2015,"019","20","Oaxaca","144","San Francisco Jaltepetongo","20144","Porcentaje de población en pobreza extrema","979","24.64"
2010,"019","20","Oaxaca","145","San Francisco Lachigoló","20145","Porcentaje de población en pobreza extrema","3,399","15.79"
